,reviewid,genre
20933,8128,rock
20934,4316,rock
20935,6129,rock
20936,6129,electronic
20937,6883,rock
20938,6883,metal
20939,10,jazz
20940,7921,electronic
20941,962,rock
20942,8402,rock
20943,5168,jazz
20944,1614,rock
20945,1290,metal
20946,1617,rock
20947,5504,rock
20948,5504,electronic
20949,7984,rock
20950,7984,experimental
20951,6154,rock
20952,8839,rock
20953,8839,experimental
20954,584,
20955,211,rap
20956,211,electronic
20957,2174,electronic
20958,7080,rock
20959,5927,
20960,6852,rock
20961,8134,rock
20962,8134,metal
20963,3176,rap
20964,919,rock
20965,6125,
20966,6440,electronic
20967,1390,electronic
20968,3055,jazz
20969,3055,pop/r&b
20970,3055,electronic
20971,5454,rock
20972,6986,rock
20973,2014,
20974,6344,electronic
20975,4801,rock
20976,3192,rock
20977,3192,electronic
20978,5764,rock
20979,4761,rock
20980,8949,global
20981,8949,experimental
20982,1945,
20983,3890,rock
20984,3890,electronic
20985,538,rock
20986,6039,
20987,5197,rock
20988,6405,rock
20989,6405,electronic
20990,7912,
20991,5452,rock
20992,1291,electronic
20993,6650,rock
20994,6650,electronic
20995,4914,rock
20996,5532,rock
20997,8676,rock
20998,5821,
20999,8457,rock
21000,8457,electronic
21001,4433,rock
21002,1596,
21003,3585,electronic
21004,6215,rock
21005,4179,rap
21006,8948,
21007,7225,
21008,8936,electronic
21009,4292,rock
21010,6792,electronic
21011,2961,rock
21012,5418,rock
21013,5418,electronic
21014,8345,rock
21015,8940,electronic
21016,1977,
21017,4729,rock
21018,6492,rock
21019,6364,rock
21020,4827,electronic
21021,5105,rock
21022,5105,jazz
21023,5105,experimental
21024,1235,rock
21025,8050,
21026,1897,
21027,8861,experimental
21028,5110,
21029,1382,rock
21030,3029,rock
21031,3029,electronic
21032,5406,rock
21033,304,
21034,5939,rock
21035,5939,electronic
21036,5329,rock
21037,1500,rock
21038,8571,rock
21039,5868,
21040,2223,
21041,2399,rock
21042,2480,rock
21043,3701,rock
21044,7371,
21045,3004,
21046,2288,rock
21047,7093,rock
21048,8834,rock
21049,8834,electronic
21050,4491,electronic
21051,5530,rock
21052,655,rock
21053,324,rock
21054,7326,rock
21055,7326,folk/country
21056,3433,rock
21057,3433,metal
21058,5960,rock
21059,1240,rock
21060,5429,rock
21061,4210,rock
21062,5313,rock
21063,5313,electronic
21064,5824,rock
21065,5824,metal
21066,2683,pop/r&b
21067,1526,
21068,963,electronic
21069,2188,electronic
21070,7954,rock
21071,2405,rock
21072,8225,electronic
21073,2417,rock
21074,8020,rock
21075,8895,electronic
21076,2668,rock
21077,2668,electronic
21078,8746,rap
21079,6008,pop/r&b
21080,1544,jazz
21081,4843,rock
21082,5748,rock
21083,5748,rap
21084,912,rock
21085,4692,rock
21086,4692,experimental
21087,4692,electronic
21088,5112,rock
21089,1477,rock
21090,1477,experimental
21091,3817,rock
21092,3817,experimental
21093,1941,
21094,331,
21095,7366,experimental
21096,1294,rock
21097,1294,electronic
21098,83,rock
21099,4326,rock
21100,3210,rock
21101,3210,global
21102,3210,experimental
21103,6841,rock
21104,2655,rock
21105,7317,metal
21106,6769,
21107,2833,jazz
21108,6393,electronic
21109,3721,rock
21110,1438,
21111,374,rap
21112,374,electronic
21113,4183,rap
21114,5180,jazz
21115,6242,pop/r&b
21116,3444,rock
21117,7001,
21118,3835,electronic
21119,113,rock
21120,3467,electronic
21121,6760,electronic
21122,4716,rock
21123,4421,rock
21124,5715,metal
21125,7338,
21126,1872,
21127,927,rock
21128,4504,
21129,8566,rock
21130,5314,electronic
21131,3474,
21132,8479,rock
21133,8479,pop/r&b
21134,2644,electronic
21135,1246,electronic
21136,7199,experimental
21137,6212,rock
21138,5225,rock
21139,5208,rock
21140,7232,rock
21141,520,rock
21142,520,metal
21143,8461,electronic
21144,3383,electronic
21145,558,rock
21146,558,electronic
21147,4058,rock
21148,7578,metal
21149,7578,experimental
21150,2761,
21151,2770,
21152,4659,rock
21153,6633,rock
21154,6633,metal
21155,1475,rock
21156,178,rock
21157,6845,
21158,6478,
21159,145,rock
21160,2228,rock
21161,5856,rock
21162,5856,experimental
21163,5856,electronic
21164,5025,
21165,4110,rock
21166,5806,rock
21167,7089,rock
21168,6814,rock
21169,6814,electronic
21170,4619,rap
21171,1512,rock
21172,1512,experimental
21173,1512,electronic
21174,4447,rock
21175,663,jazz
21176,663,experimental
21177,6718,rock
21178,168,rock
21179,168,experimental
21180,2017,
21181,8213,rock
21182,2207,rap
21183,8721,
21184,3744,jazz
21185,3744,electronic
21186,837,electronic
21187,11643,jazz
21188,11643,experimental
21189,2341,pop/r&b
21190,6997,
21191,8937,
21192,7381,rock
21193,7915,rock
21194,223,electronic
21195,2219,electronic
21196,7867,
21197,1395,rock
21198,1395,electronic
21199,1651,rock
21200,8015,experimental
21201,197,folk/country
21202,4622,rap
21203,6394,rock
21204,1991,
21205,3129,rock
21206,5155,rock
21207,6483,rap
21208,6483,electronic
21209,1875,
21210,5328,rock
21211,568,rock
21212,568,experimental
21213,3189,rap
21214,3189,metal
21215,2177,jazz
21216,6222,rock
21217,3229,rock
21218,4043,
21219,1932,
21220,8449,rock
21221,8148,rock
21222,6072,rock
21223,7116,jazz
21224,7116,experimental
21225,6824,rock
21226,2885,rap
21227,892,rock
21228,892,electronic
21229,5282,rock
21230,5282,folk/country
21231,3802,rock
21232,7592,rock
21233,7535,pop/r&b
21234,5845,rock
21235,5845,electronic
21236,3847,rock
21237,7586,rock
21238,7586,experimental
21239,5735,experimental
21240,7310,jazz
21241,7310,pop/r&b
21242,7310,electronic
21243,8465,rock
21244,8465,experimental
21245,2718,rock
21246,5940,rock
21247,7185,
21248,5238,rock
21249,2392,
21250,6702,pop/r&b
21251,6702,folk/country
21252,6702,electronic
21253,3878,folk/country
21254,3878,electronic
21255,6016,rock
21256,2372,rap
21257,2372,jazz
21258,2372,electronic
21259,7635,
21260,2722,rock
21261,2722,experimental
21262,2722,electronic
21263,1607,electronic
21264,8367,jazz
21265,8367,electronic
21266,2828,rock
21267,2828,experimental
21268,3374,
21269,4816,rock
21270,1417,electronic
21271,7872,
21272,5146,rock
21273,5779,rock
21274,5779,metal
21275,3518,
21276,3172,rock
21277,3099,rock
21278,8620,rock
21279,3760,
21280,7050,rock
21281,7050,electronic
21282,4369,
21283,583,rock
21284,583,experimental
21285,6041,experimental
21286,2002,
21287,7254,rock
21288,8342,metal
21289,8342,experimental
21290,1400,
21291,683,rock
21292,7877,
21293,7966,rock
21294,7966,electronic
21295,1843,
21296,6787,rock
21297,1705,electronic
21298,65,rap
21299,744,
21300,1316,electronic
21301,2295,rock
21302,11718,rock
21303,7479,rock
21304,3254,
21305,2428,rock
21306,3026,experimental
21307,3772,rock
21308,1401,rock
21309,1401,electronic
21310,7360,rock
21311,6781,rock
21312,4688,rock
21313,2439,
21314,5816,rock
21315,5816,experimental
21316,5111,rock
21317,8492,electronic
21318,3245,
21319,135,pop/r&b
21320,6439,electronic
21321,1435,electronic
21322,2956,rock
21323,2956,experimental
21324,3057,
21325,6516,pop/r&b
21326,2721,
21327,1921,
21328,6011,rock
21329,6011,experimental
21330,2475,rock
21331,5466,electronic
21332,6705,pop/r&b
21333,6730,rock
21334,6730,metal
21335,3917,rock
21336,8469,rock
21337,8469,metal
21338,4391,rock
21339,4391,metal
21340,4391,experimental
21341,5750,rock
21342,4111,rock
21343,1987,
21344,3537,
21345,3782,rock
21346,7517,rock
21347,4456,
21348,3164,electronic
21349,4685,pop/r&b
21350,7951,electronic
21351,391,jazz
21352,391,pop/r&b
21353,1425,rock
21354,1425,electronic
21355,1483,metal
21356,5214,pop/r&b
21357,5214,electronic
21358,1633,rap
21359,11740,jazz
21360,11740,electronic
21361,716,rock
21362,6194,rock
21363,4876,electronic
21364,755,rock
21365,176,rock
21366,176,metal
21367,6721,
21368,7861,
21369,1018,pop/r&b
21370,4614,
21371,681,rock
21372,681,electronic
21373,4442,rock
21374,6075,rock
21375,6075,metal
21376,6075,experimental
21377,210,rap
21378,210,electronic
21379,8935,rock
21380,5395,jazz
21381,5395,pop/r&b
21382,5395,electronic
21383,8107,rock
21384,2878,rock
21385,7919,electronic
21386,5521,rock
21387,7014,rock
21388,3054,rock
21389,3054,electronic
21390,6657,rock
21391,4540,
21392,4824,rock
21393,4824,metal
21394,5323,rock
21395,5323,metal
21396,5382,rock
21397,5177,
21398,1543,electronic
21399,5785,rock
21400,6180,rock
21401,3416,rock
21402,3873,rock
21403,3873,folk/country
21404,6507,rock
21405,6172,rock
21406,6172,jazz
21407,386,rock
21408,3779,
21409,6032,electronic
21410,5098,rap
21411,5098,jazz
21412,5098,electronic
21413,260,rock
21414,5166,rock
21415,896,
21416,4186,rock
21417,4186,experimental
21418,6840,electronic
21419,2302,electronic
21420,6068,electronic
21421,4663,
21422,2358,jazz
21423,2358,electronic
21424,803,electronic
21425,798,electronic
21426,1411,rock
21427,913,rock
21428,2154,rock
21429,2154,metal
21430,2406,rock
21431,6996,rock
21432,3455,
21433,3571,rock
21434,3571,electronic
21435,3726,rock
21436,6472,electronic
21437,2998,rock
21438,6664,rap
21439,2777,rock
21440,117,
21441,7527,
21442,4878,rock
21443,6298,rock
21444,8487,
21445,6153,rock
21446,3203,rock
21447,8205,rock
21448,6408,rock
21449,8578,jazz
21450,8578,folk/country
21451,8578,experimental
21452,1601,rock
21453,7246,rock
21454,7161,rock
21455,3715,rock
21456,6040,experimental
21457,3244,rock
21458,62,rock
21459,7423,folk/country
21460,3528,rock
21461,4423,rock
21462,8691,rap
21463,143,rock
21464,143,electronic
21465,11815,experimental
21466,89,rock
21467,89,electronic
21468,8435,rock
21469,6282,rock
21470,6282,electronic
21471,7419,rock
21472,7419,experimental
21473,376,rock
21474,4836,rock
21475,4836,folk/country
21476,285,pop/r&b
21477,285,electronic
21478,7518,electronic
21479,5473,rap
21480,5767,rock
21481,1579,rock
21482,1579,electronic
21483,2725,electronic
21484,5852,rock
21485,2397,rock
21486,2397,electronic
21487,8098,rock
21488,8098,metal
21489,2230,rock
21490,7005,
21491,3018,rock
21492,6289,rock
21493,4646,rock
21494,4646,electronic
21495,1479,rock
21496,8941,rock
21497,7076,rock
21498,180,rock
21499,4900,rock
21500,2730,electronic
21501,8090,folk/country
21502,894,rock
21503,894,electronic
21504,4057,rock
21505,5271,rock
21506,5271,experimental
21507,8321,electronic
21508,5113,
21509,8945,rock
21510,6745,rock
21511,2199,jazz
21512,7337,
21513,4264,electronic
21514,3384,folk/country
21515,4216,rap
21516,4393,rock
21517,4393,experimental
21518,4790,
21519,4176,
21520,6443,pop/r&b
21521,6443,experimental
21522,4905,pop/r&b
21523,4705,rock
21524,4705,electronic
21525,5998,rock
21526,1527,rock
21527,6270,electronic
21528,8635,
21529,4380,jazz
21530,4380,electronic
21531,5503,rock
21532,5503,electronic
21533,3143,pop/r&b
21534,7166,
21535,8150,rock
21536,8561,rock
21537,598,rock
21538,6018,rock
21539,1493,rock
21540,8615,
21541,4253,
21542,4748,rock
21543,1248,pop/r&b
21544,873,folk/country
21545,5366,rock
21546,340,rap
21547,8141,
21548,2750,rock
21549,680,rock
21550,8431,
21551,3386,pop/r&b
21552,6280,electronic
21553,1905,
21554,225,electronic
21555,6010,rock
21556,6010,experimental
21557,8375,rock
21558,1223,rock
21559,3792,rock
21560,3792,metal
21561,6619,rock
21562,6619,experimental
21563,4408,electronic
21564,5127,electronic
21565,7511,folk/country
21566,2339,rock
21567,3718,rock
21568,6073,rock
21569,1378,rock
21570,8061,
21571,8478,rock
21572,7135,electronic
21573,3242,rock
21574,1635,folk/country
21575,4864,rock
21576,7397,rock
21577,3198,rock
21578,3198,electronic
21579,6229,rock
21580,6229,electronic
21581,6080,
21582,6291,rock
21583,6291,metal
21584,8415,electronic
21585,7403,experimental
21586,4930,rock
21587,5254,
21588,100,rock
21589,100,electronic
21590,5733,rock
21591,5733,experimental
21592,4866,rock
21593,4866,global
21594,4866,electronic
21595,1550,jazz
21596,1926,
21597,4671,rock
21598,5717,rock
21599,7402,experimental
21600,7537,rock
21601,7172,rock
21602,7172,electronic
21603,6380,
21604,6397,rock
21605,6397,electronic
21606,8503,rock
21607,8031,
21608,7568,rock
21609,740,pop/r&b
21610,2197,jazz
21611,7962,electronic
21612,8583,jazz
21613,8583,experimental
21614,3222,pop/r&b
21615,3222,folk/country
21616,6142,rock
21617,218,rock
21618,7617,rock
21619,7617,experimental
21620,823,rock
21621,4535,
21622,1590,rock
21623,865,experimental
21624,8557,rock
21625,7482,jazz
21626,4381,jazz
21627,4381,electronic
21628,4913,rock
21629,4066,rock
21630,4066,experimental
21631,265,electronic
21632,5360,rock
21633,1677,electronic
21634,6639,electronic
21635,5759,rock
21636,7087,
21637,6794,rock
21638,6794,metal
21639,20,rock
21640,20,experimental
21641,2822,rock
21642,6005,rock
21643,8733,rock
21644,4281,rock
21645,4281,experimental
21646,993,rock
21647,3770,electronic
21648,4174,rock
21649,4248,electronic
21650,8926,jazz
21651,8926,experimental
21652,7398,rock
21653,7398,experimental
21654,6624,electronic
21655,2877,
21656,5125,electronic
21657,5483,pop/r&b
21658,3899,rock
21659,4655,rock
21660,4753,electronic
21661,8183,rock
21662,8183,electronic
21663,2434,rock
21664,4054,rock
21665,4123,rock
21666,4123,experimental
21667,6038,
21668,11738,rock
21669,7476,electronic
21670,7281,rock
21671,346,rock
21672,346,metal
21673,2863,rock
21674,2863,experimental
21675,3114,electronic
21676,4451,rock
21677,8331,electronic
21678,1447,
21679,2007,
21680,6829,pop/r&b
21681,8608,rock
21682,8608,experimental
21683,4142,
21684,8486,
21685,3063,rock
21686,2794,experimental
21687,7190,rock
21688,571,electronic
21689,1533,jazz
21690,1533,electronic
21691,8140,rock
21692,5444,folk/country
21693,7996,rock
21694,707,
21695,7023,electronic
21696,3405,rock
21697,3135,rock
21698,4065,rock
21699,7983,rock
21700,7983,electronic
21701,6304,rock
21702,5236,rock
21703,5269,rock
21704,5269,experimental
21705,157,rock
21706,6614,rock
21707,6614,experimental
21708,1043,
21709,727,pop/r&b
21710,727,electronic
21711,3881,rock
21712,82,rock
21713,7494,rock
21714,7494,experimental
21715,1478,rock
21716,1478,experimental
21717,6462,rock
21718,8651,rock
21719,7067,rock
21720,4261,rock
21721,161,metal
21722,1451,rock
21723,155,rock
21724,2988,
21725,254,rock
21726,254,experimental
21727,3035,experimental
21728,2950,rock
21729,2950,electronic
21730,4936,rock
21731,7598,rock
21732,1701,rock
21733,1701,metal
21734,8188,rock
21735,6652,rock
21736,4040,rock
21737,8580,rock
21738,164,rock
21739,164,metal
21740,118,rock
21741,7335,
21742,1015,rock
21743,6461,rock
21744,5502,rock
21745,5502,electronic
21746,4906,rock
21747,8155,electronic
21748,7941,rock
21749,7941,experimental
21750,6448,electronic
21751,1501,rock
21752,7113,rock
21753,4897,
21754,669,rock
21755,570,jazz
21756,570,experimental
21757,8570,rock
21758,8924,jazz
21759,8924,experimental
21760,8875,global
21761,8875,electronic
21762,7447,electronic
21763,4782,rock
21764,6238,rock
21765,8504,rock
21766,5070,rock
21767,2957,rock
21768,4306,rock
21769,7662,rock
21770,1440,
21771,510,rock
21772,510,electronic
21773,7565,rock
21774,602,rap
21775,8400,rock
21776,8144,rock
21777,5046,pop/r&b
21778,5756,
21779,5757,
21780,5754,
21781,7438,jazz
21782,3834,electronic
21783,5533,rock
21784,6659,rock
21785,3800,rock
21786,4738,rock
21787,4738,electronic
21788,4488,
21789,697,
21790,3524,rock
21791,3524,electronic
21792,5952,rock
21793,177,metal
21794,5232,rock
21795,6335,electronic
21796,80,electronic
21797,5085,rock
21798,2703,rock
21799,8645,rock
21800,6066,experimental
21801,6066,electronic
21802,6417,rock
21803,6417,experimental
21804,8011,electronic
21805,2669,rock
21806,2669,electronic
21807,1231,rock
21808,4627,rock
21809,6692,rock
21810,6692,electronic
21811,7445,electronic
21812,8074,rock
21813,1284,rap
21814,1640,rock
21815,8104,metal
21816,2283,rock
21817,2283,electronic
21818,8611,rock
21819,6748,rock
21820,1060,rock
21821,1024,rock
21822,1024,metal
21823,4677,rock
21824,4320,rock
21825,5365,rock
21826,144,rock
21827,2757,rap
21828,5461,electronic
21829,4269,rock
21830,4269,metal
21831,1638,pop/r&b
21832,8427,global
21833,2964,pop/r&b
21834,2166,rock
21835,6013,rock
21836,6013,experimental
21837,2860,rock
21838,2860,metal
21839,2860,experimental
21840,561,rock
21841,1517,rap
21842,2830,rock
21843,8373,rock
21844,8494,electronic
21845,7311,rock
21846,7280,rock
21847,5771,rock
21848,4727,jazz
21849,4727,electronic
21850,3593,rock
21851,6812,rock
21852,6812,metal
21853,183,
21854,8685,folk/country
21855,701,folk/country
21856,2336,rock
21857,2262,electronic
21858,5151,experimental
21859,4633,rock
21860,4633,electronic
21861,11667,rock
21862,1394,
21863,186,
21864,2767,
21865,3916,rock
21866,8231,rock
21867,7922,electronic
21868,5295,rock
21869,5295,pop/r&b
21870,8008,rock
21871,8008,experimental
21872,4459,rock
21873,5072,rock
21874,8699,rock
21875,5257,rock
21876,5257,electronic
21877,7213,folk/country
21878,1654,electronic
21879,2134,electronic
21880,3839,rock
21881,4448,rock
21882,8555,jazz
21883,8555,electronic
21884,789,rock
21885,781,rock
21886,2419,rock
21887,5951,rock
21888,4787,rock
21889,253,rock
21890,253,experimental
21891,6316,rock
21892,1672,rock
21893,400,rock
21894,270,rock
21895,7470,rock
21896,7470,electronic
21897,5387,rock
21898,6026,electronic
21899,1249,pop/r&b
21900,4791,rock
21901,7429,rock
21902,3529,rock
21903,3702,rock
21904,4617,rock
21905,4617,electronic
21906,5782,
21907,6726,rock
21908,6972,rock
21909,6972,electronic
21910,202,folk/country
21911,8114,rock
21912,8114,experimental
21913,245,folk/country
21914,4205,rock
21915,8154,electronic
21916,4234,experimental
21917,4916,rock
21918,5057,rock
21919,2429,rock
21920,4704,rock
21921,4704,electronic
21922,7462,rock
21923,4892,rock
21924,7122,rock
21925,7122,metal
21926,8500,rock
21927,8500,electronic
21928,1252,rock
21929,7117,jazz
21930,7117,experimental
21931,213,global
21932,213,pop/r&b
21933,1307,rock
21934,4523,rock
21935,5356,rock
21936,32,
21937,33,rock
21938,132,rock
21939,132,electronic
21940,115,rap
21941,115,pop/r&b
21942,6965,electronic
21943,7282,rock
21944,106,pop/r&b
21945,110,rock
21946,110,metal
21947,17,rock
21948,17,rap
21949,12,rock
21950,12,metal
21951,5217,rock
21952,5217,experimental
21953,5159,folk/country
21954,5159,electronic
21955,360,electronic
21956,2856,rock
21957,2856,electronic
21958,139,
21959,3373,rock
21960,835,electronic
21961,4403,rock
21962,8869,rock
21963,325,
21964,51,experimental
21965,51,electronic
21966,1957,
21967,4776,pop/r&b
21968,6469,rock
21969,949,
21970,2677,pop/r&b
21971,2677,electronic
21972,5798,rock
21973,830,rock
21974,1414,electronic
21975,2992,rock
21976,2992,metal
21977,7205,rock
21978,4926,rock
21979,5300,electronic
21980,3861,rock
21981,5930,rock
21982,7336,
