,reviewid,label
15672,2594,very friendly
15673,11631,rephlex
15674,5626,abduction
15675,2294,merge
15676,5627,self-released
15677,7377,wea
15678,4902,sub pop
15679,5009,mute
15680,5009,gooom
15681,1791,roc-a-fella
15682,7558,wax trax!
15683,465,barsuk
15684,11781,kompakt
15685,3994,rounder
15686,3994,waveland
15687,1149,merge
15688,2593,troubleman unlimited
15689,182,interscope
15690,11819,ritornell
15691,6106,kill the dj
15692,4355,daptone
15693,8285,vapor
15694,8285,sanctuary
15695,11683,saddle creek
15696,2962,anti-
15697,6562,anticon
15698,1069,v2
15699,2657,secretly canadian
15700,3918,domino
15701,3664,environ
15702,7801,rvng intl.
15703,6903,bbe
15704,3627,rough trade
15705,2061,fat possum
15706,5911,tzadik
15707,6063,rainbow quartz
15708,6561,thrill jockey
15709,8281,psych-o-path
15710,6470,thrill jockey
15711,3663,interscope
15712,3663,aftermath
15713,3663,g-unit
15714,8985,matador
15715,464,arts & crafts
15716,8731,bad glue
15717,813,k
15718,5074,epic
15719,4354,sub pop
15720,562,three lobed
15721,2769,independiente
15722,1146,jagjaguwar
15723,1148,plug research
15724,8603,ba da bing!
15725,1072,skam
15726,1790,north east indie
15727,2060,palm
15728,11779,ryko
15729,7799,underpop
15730,2918,slowdance
15731,4977,orange twin
15732,3273,rough trade
15733,6104,sure shot
15734,6104,jc
15735,463,bmg
15736,6103,quakebasket
15737,3025,plug research
15738,6083,mint
15739,7895,hollywood
15740,8507,perlon
15741,794,hush
15742,443,k
15743,1145,narnack
15744,7305,jeepster
15745,8843,jagjaguwar
15746,2029,ze
15747,1688,strange attractors audio house
15748,5237,v2
15749,5143,relapse
15750,5909,v2
15751,5909,a walk in the park
15752,1936,mille plateaux
15753,4592,unsounds
15754,4591,stones throw
15755,11780,darla
15756,6909,upside
15757,5907,eclipse
15758,4589,v2
15759,6934,nature sounds
15760,3660,candle
15761,3660,matinee
15762,1694,rhino
15763,2916,leaf
15764,7797,oh boy
15765,7796,mush
15766,5136,virgin
15767,6975,sub pop
15768,11707,ze
15769,11724,ato
15770,5624,emperor norton
15771,1143,tommy boy
15772,6559,baryon
15773,1785,high two
15774,3998,imbalance computer music
15775,6558,leaf
15776,5623,seventh
15777,4157,big dada
15778,1142,deltasonic
15779,2004,stones throw
15780,8075,universal
15781,929,tee pee
15782,5621,ace fu
15783,8279,room40
15784,1141,jade tree
15785,5620,lost highway
15786,11711,sub rosa
15787,2912,fusetron
15788,460,box tree
15789,899,happy happy birthday to me
15790,5339,immortal
15791,3600,scat
15792,1994,soul jazz
15793,6074,magic marker
15794,6933,ninja tune
15795,4974,maple
15796,4974,limblifter
15797,5711,columbia
15798,8278,kompakt
15799,7795,dancing bear
15800,6358,sea note
15801,8277,mego
15802,2040,dust-to-digital
15803,8986,stiff slack
15804,4289,bar/none
15805,3827,mush
15806,4965,kemado
15807,7791,sanctuary
15808,3331,grimsey
15809,8276,sure shot
15810,5523,capitol
15811,2977,hip priest
15812,8761,sounds familyre
15813,7154,bad taste
15814,8275,communion
15815,4560,rca
15816,4560,hand me down
15817,8854,reprise
15818,459,dmz
15819,7790,darla
15820,7790,acuarela
15821,4973,playhouse
15822,3812,interscope
15823,5802,interscope
15824,5802,nothing
15825,5619,blanco y negro
15826,1976,~scape
15827,2498,sympathy for the record industry
15828,6000,ace fu
15829,5811,geffen
15830,7789,interscope
15831,4275,touch
15832,2911,fat possum
15833,3330,nettwerk
15834,4588,rca
15835,4588,bmg
15836,1094,capitol
15837,11838,thirsty ear
15838,8191,frenchkiss
15839,5404,temporary residence
15840,11836,rune grammofon
15841,8330,interscope
15842,5617,hollertronix
15843,5021,merck
15844,1784,sad robot
15845,11801,ape house ltd.
15846,3725,elektra
15847,8455,virgin
15848,6782,sanctuary
15849,3329,nfi
15850,8714,pinkflag
15851,7788,geffen
15852,7788,star trak
15853,2861,touch and go
15854,6100,stones throw
15855,7961,plug research
15856,6209,sony
15857,3658,birdman
15858,1140,important
15859,5962,jagjaguwar
15860,1120,dim mak
15861,5255,rhymesayers
15862,8559,dreamworks
15863,1137,mush
15864,6766,ralph
15865,3641,warp
15866,11641,eenie meenie
15867,4350,epic
15868,8747,sanctuary
15869,2731,tigerbeat6
15870,6556,matador
15871,6556,dim mak
15872,2772,interscope
15873,2772,shady
15874,2772,aftermath
15875,2446,island
15876,3997,social registry
15877,7787,frenchkiss
15878,7786,!k7
15879,11698,united artists
15880,2055,kranky
15881,7928,alien8
15882,5615,shaman work
15883,4972,ghostly
15884,4732,capitol
15885,4348,asthmatic kitty
15886,7785,web of mimicry
15887,1511,cryptogramophone
15888,329,grand royal
15889,1345,matador
15890,7892,sire
15891,7892,wea
15892,4136,ipecac
15893,92,fabric
15894,7943,temporary residence
15895,3064,bifocal media
15896,3064,lucid
15897,456,679
15898,2880,hip-o
15899,5212,atmospheriques
15900,5905,lost highway
15901,3328,ipecac
15902,1324,anti-
15903,2284,mute
15904,6557,noreaster failed industries
15905,5830,mute
15906,8536,nature sounds
15907,1530,columbia
15908,2032,dfa
15909,7315,tigerbeat6
15910,3657,hush
15911,3327,paper bag
15912,4347,stinky
15913,2422,universal
15914,4410,violent turd
15915,7571,eclipse
15916,5613,accidental
15917,3548,ultra
15918,11729,thirsty ear
15919,8681,picturebox
15920,4587,chairkickers union
15921,7784,zoe
15922,1928,matador
15923,2587,vice
15924,129,polyvinyl
15925,3326,sub pop
15926,4050,sonic boom
15927,7708,in music we trust
15928,4220,jive
15929,2586,tigerbeat6
15930,1637,absolutely kosher
15931,5612,peanuts & corn
15932,3654,memphis industries
15933,604,warp
15934,1139,locust
15935,2409,jagjaguwar
15936,758,dischord
15937,6200,matador
15938,6553,paw tracks
15939,3225,comfort stand
15940,4963,alien8
15941,7327,saddle creek
15942,11679,warner bros.
15943,4919,jetset
15944,2585,kranky
15945,5610,dischord
15946,3889,yep roc
15947,4741,lookout!
15948,1722,locust
15949,8273,turnstile
15950,4228,asphodel
15951,688,alternative tentacles
15952,4706,universal
15953,4706,strummer
15954,1135,philips
15955,3996,tzadik
15956,1749,andmoresound
15957,2584,output
15958,4262,interscope
15959,1970,rhino
15960,7782,ghostly
15961,2127,asphodel
15962,1134,milan
15963,5441,geffen
15964,5575,ryko
15965,8385,edsel
15966,4586,estrus
15967,7120,thirsty ear
15968,7270,anti-
15969,7781,shout! factory
15970,432,nfi
15971,2582,morr
15972,2583,v2
15973,2254,5rc
15974,24,spaceage
15975,8783,secretly canadian
15976,1133,scarlet shame
15977,811,frenchkiss
15978,809,v2
15979,2315,relapse
15980,2581,rer
15981,8252,leaf
15982,6438,hidden agenda
15983,1266,vanguard
15984,3267,absolutely kosher
15985,7780,virgin
15986,1783,plug research
15987,3993,arena rock
15988,6299,touch and go
15989,7009,warp
15990,2653,palm
15991,3324,locust
15992,455,plug research
15993,784,spinart
15994,454,merge
15995,3799,alien8
15996,303,vector
15997,4526,aesthetics
15998,11731,eg
15999,2208,sanctuary
16000,1000,merge
16001,6964,yep roc
16002,2579,k
16003,3653,smalltown supersound
16004,4387,southern
16005,5609,cdr
16006,8384,paper bag
16007,1732,mute
16008,11700,anti-
16009,3011,astralwerks
16010,3992,march
16011,4584,type
16012,4585,astralwerks
16013,6752,warner bros.
16014,6628,dischord
16015,3540,babygrande
16016,1132,fire
16017,8662,kranky
16018,8565,anti-
16019,3932,swami
16020,1782,tzadik
16021,4723,roir
16022,8064,touch and go
16023,4295,sanctuary
16024,8730,sub pop
16025,8782,cerberus
16026,7003,polyvinyl
16027,8458,astralwerks
16028,4550,rawkus
16029,1129,dim mak
16030,6141,paw tracks
16031,8946,thrill jockey
16032,8913,domino
16033,6932,drag city
16034,8781,nonesuch
16035,3323,drag city
16036,6930,mustevic
16037,7160,touch and go
16038,5607,barsuk
16039,2269,chemikal underground
16040,2054,trax
16041,5608,astralwerks
16042,6853,rough trade
16043,11704,lost highway
16044,4116,matador
16045,3969,sonic boomerang
16046,8692,fader
16047,6152,vice
16048,3568,reprise
16049,4283,gammon
16050,4547,quannum
16051,7779,lex
16052,1781,quannum
16053,995,columbia
16054,8270,music related
16055,4346,misra
16056,8272,candlebone
16057,6928,lovitt
16058,1490,epic
16059,550,young god
16060,2577,microcosm
16061,8269,jade tree
16062,4969,secretly canadian
16063,7778,def jam
16064,11651,bpitch control
16065,6552,sanctuary
16066,8520,minty fresh
16067,8038,virgin
16068,7603,sony
16069,4971,lakeshore
16070,7202,strange attractors audio house
16071,8696,stones throw
16072,8960,rhino
16073,1780,desoto
16074,3322,ache
16075,1250,badman
16076,5904,kill rock stars
16077,2573,subliminal sounds
16078,3738,recordcollection
16079,3445,thrill jockey
16080,6927,jam
16081,3621,lejos
16082,5325,arena rock
16083,2952,saddle creek
16084,3321,bbe
16085,4623,!k7
16086,2905,mea
16087,2053,somia
16088,7891,sony
16089,3121,constellation
16090,3320,grand central
16091,4673,k
16092,8633,vagrant
16093,6651,astralwerks
16094,452,merge
16095,8430,universal
16096,1779,yellow ball
16097,5606,palm
16098,767,fat possum
16099,3651,narnack
16100,1778,childstar
16101,1127,temporary residence
16102,6926,geffen
16103,2052,barsuk
16104,8268,static
16105,5714,socialist
16106,2570,ninja tune
16107,3650,4ad
16108,2346,xl
16109,3991,ninja tune
16110,3967,atra
16111,8780,drag city
16112,2910,fresh tracks
16113,6924,gsl
16114,7626,capitol
16115,665,screwgun
16116,5320,yep roc
16117,1777,lookout!
16118,3646,saddle creek
16119,8212,one little indian
16120,6648,thrill jockey
16121,1126,saddle creek
16122,1292,faith and industry
16123,4271,polyvinyl
16124,1776,swami
16125,4689,badman
16126,451,ghostly
16127,5699,jagjaguwar
16128,1774,asthmatic kitty
16129,2509,new west
16130,6551,onitor
16131,450,blue note
16132,8643,dim mak
16133,737,elektra
16134,4771,rough trade
16135,7777,ninja tune
16136,1773,basement
16137,2650,artemis
16138,1,rough trade
16139,5280,acuarela
16140,4679,beggars banquet
16141,4818,k
16142,3990,sony
16143,3243,fugazi live series
16144,6098,bulb
16145,4112,american
16146,2366,red ink
16147,6459,pusa
16148,6486,xl
16149,3027,tzadik
16150,7536,yep roc
16151,8589,red ink
16152,6550,kill rock stars
16153,5467,thrill jockey
16154,8266,sire
16155,2789,lookout!
16156,387,barsuk
16157,8535,vice
16158,4458,velvel
16159,3599,matador
16160,2567,flyrec
16161,7088,rounder
16162,5419,red ink
16163,11716,v2
16164,1515,domino
16165,8909,narnack
16166,8398,atavistic
16167,8842,jagjaguwar
16168,1124,emi
16169,6921,universal
16170,6922,in the red
16171,802,family vineyard
16172,8779,onitor
16173,8512,action musik
16174,3854,rough trade
16175,5605,nature sounds
16176,11807,absolutely kosher
16177,8166,makoto
16178,5305,spun
16179,6547,lex
16180,3975,rer
16181,3975,morphius
16182,3319,veloci
16183,3234,recordcollection
16184,3631,cuneiform
16185,5978,tract
16186,3989,grnland
16187,8265,ropeadope
16188,2908,resonant
16189,7776,defend music
16190,11859,planet 
16191,6789,warner bros.
16192,6789,brute
16193,6789,beaute
16194,2907,wea
16195,5747,mush
16196,4156,!k7
16197,4156,recall
16198,978,misra
16199,8264,team love
16200,7775,high two
16201,1123,babygrande
16202,6820,troubleman unlimited
16203,8515,insomniac
16204,3647,fusetron
16205,4583,soul jazz
16206,7773,domino
16207,3794,mego
16208,2569,troubleman unlimited
16209,6097,plain
16210,4041,gammon
16211,5604,m3
16212,4581,interscope
16213,8657,luaka bop
16214,4582,a-musik
16215,6546,anticon
16216,1931,merge
16217,3318,opal
16218,7103,misra
16219,8534,turquoise mountain
16220,2051,irdial
16221,7405,geffen
16222,2568,no more
16223,1772,sure shot
16224,7772,mobil
16225,3875,suicide squeeze
16226,6919,sub pop
16227,8088,ninja tune
16228,8088,solid steel
16229,5603,devil in the woods
16230,5966,new west
16231,8404,barsuk
16232,3381,ryko
16233,522,epitaph
16234,5602,rough trade
16235,3988,dbk works
16236,7593,spinart
16237,8959,fuel 2000
16238,4422,merge
16239,1636,absolutely kosher
16240,5601,pitpony
16241,5601,stuntmonkey
16242,6849,erstwhile
16243,1563,sub pop
16244,3316,sire
16245,3316,startime
16246,7770,aum fidelity
16247,7769,motown
16248,8910,cdr
16249,8882,stones throw
16250,3644,wide open
16251,3645,saddle creek
16252,8950,milan
16253,5599,5rc
16254,4450,astralwerks
16255,4450,source
16256,6969,rca
16257,3643,nonesuch
16258,5598,leaf
16259,8778,rainbow quartz
16260,6914,cdr
16261,4457,pye
16262,2050,room40
16263,7935,sonic unyon
16264,2550,yep roc
16265,11784,department of safety
16266,4580,magaibutsu
16267,1032,big dada
16268,5903,neurot
16269,2527,spectral
16270,152,touch
16271,7579,southern lord
16272,5534,ato
16273,5593,domino
16274,6813,headhunter
16275,6813,cargo
16276,529,astralwerks
16277,1855,badman
16278,3640,warp
16279,7252,capitol
16280,11701,texas hotel
16281,4861,luaka bop
16282,2566,rough trade
16283,3978,agenda
16284,3153,future farmer
16285,11693,monitor
16286,7513,orchard
16287,8556,ninja tune
16288,3237,future farmer
16289,6545,mute
16290,8130,jetset
16291,3892,interscope
16292,1571,astralwerks
16293,1571,licking fingers
16294,7472,arts & crafts
16295,928,tee pee
16296,5853,saddle creek
16297,8000,zoe
16298,910,99
16299,1771,yep roc
16300,859,lex
16301,4155,cloud
16302,2418,4ad
16303,6834,geffen
16304,1734,kranky
16305,8958,northern liberties
16306,448,nonesuch
16307,6738,warner bros.
16308,11671,rough trade
16309,3272,rough trade
16310,3314,arts & crafts
16311,1117,soft abuse
16312,7768,ninja tune
16313,5902,tnd
16314,3891,sire
16315,6544,strange attractors audio house
16316,1116,bar/none
16317,6395,hollywood
16318,7767,pinacolada
16319,2342,nettwerk
16320,3639,dirtnap
16321,3451,six degrees
16322,3823,moon
16323,2976,beggars banquet
16324,2699,mute
16325,6665,mush
16326,449,recordcollection
16327,8263,fat possum
16328,549,bastet
16329,710,touch
16330,7766,barsuk
16331,2020,kompakt
16332,1770,kranky
16333,101,sub pop
16334,8261,alive
16335,8877,skintone
16336,1726,three-one-g
16337,8777,ecm
16338,4579,island
16339,2049,temporary residence
16340,4307,jagjaguwar
16341,7765,file-13
16342,6917,fat cat
16343,11735,snowglobe
16344,3584,drag city
16345,7764,nettwerk
16346,3805,sub pop
16347,11774,secretly canadian
16348,1115,geffen
16349,7167,constellation
16350,6033,hti
16351,11685,saddle creek
16352,8533,camera obscura
16353,2565,anticon
16354,3986,plug research
16355,3987,lex
16356,1351,sub pop
16357,2564,accidental
16358,6542,2024
16359,11746,light in the attic
16360,3313,drag city
16361,4463,strange attractors audio house
16362,5102,yep roc
16363,3300,upper class
16364,3300,muckamuck produce
16365,6133,kranky
16366,447,friendly fire
16367,2562,jade tree
16368,5592,lewis
16369,402,saddle creek
16370,1645,parlophone
16371,8680,nonesuch
16372,219,birdman
16373,5901,mister
16374,7991,sub pop
16375,7201,holy mountain
16376,751,dfa
16377,3983,freedom from
16378,1768,paper bag
16379,1114,castle
16380,2558,huume
16381,5900,record machine
16382,2535,western vinyl
16383,7206,suicide squeeze
16384,2376,geffen
16385,8260,burnt toast vinyl
16386,5832,uncle howie
16387,2538,bluebird
16388,8532,rough trade
16389,8072,island
16390,8072,bar
16391,8072,none
16392,1305,koch
16393,4340,kin
16394,608,capitol
16395,3427,4ad
16396,3776,badman
16397,7763,mimicry
16398,446,emi
16399,2747,orange twin
16400,11745,tv5
16401,2296,frenchkiss
16402,8776,mannheim
16403,444,astralwerks
16404,6541,peanuts & corn
16405,8227,warp
16406,4344,kill rock stars
16407,8383,next plateau
16408,5898,matador
16409,4966,parasol
16410,6958,babygrande
16411,5899,frenetic
16412,11675,one little indian
16413,352,darla
16414,3512,virgin
16415,4805,righteous babe
16416,7927,alien8
16417,1767,thrill jockey
16418,1764,touch and go
16419,1112,tapioca
16420,1113,secretly canadian
16421,8496,v2
16422,7348,geffen
16423,11677,wea
16424,2048,locust
16425,2557,rough trade
16426,4681,bloodshot
16427,2003,stones throw
16428,2763,absolutely kosher
16429,442,k
16430,6538,in the red
16431,2906,sonic unyon
16432,7276,columbia
16433,23,alien8
16434,2556,one little indian
16435,3759,island
16436,1110,max ernst
16437,11849,mute
16438,5590,desoto
16439,8259,minty fresh
16440,1309,hometapes
16441,2445,island
16442,4962,coco cognac
16443,6264,moneyshot
16444,5186,too pure
16445,5587,jagjaguwar
16446,6912,future primitive sound
16447,5586,artistdirect
16448,11742,strange famous
16449,437,5rc
16450,8258,no sides
16451,439,bomb hip-hop
16452,3638,upper class
16453,1993,soul jazz
16454,2131,plug research
16455,4578,plexifilm
16456,3030,emperor norton
16457,6216,jade tree
16458,7566,misra
16459,4576,kompakt
16460,2999,transmit sound
16461,7057,warner bros.
16462,1751,durtro
16463,5437,attack
16464,6535,unfiltered
16465,7762,semaphore
16466,11750,mute
16467,8381,suicide squeeze
16468,214,ropeadope
16469,569,strange fruit
16470,6139,mute
16471,2518,lex
16472,204,box tree
16473,6805,swim slowly
16474,3131,ninja tune
16475,6273,astralwerks
16476,6273,source
16477,7533,atlantic
16478,7533,vice
16479,6798,definitive jux
16480,3233,warner bros.
16481,3266,absolutely kosher
16482,2344,epitaph
16483,2344,burning heart
16484,1761,winterlander
16485,8775,xl
16486,1676,sub pop
16487,5585,erstwhile
16488,2547,fat wreck chords
16489,1738,output
16490,6815,morphius
16491,6815,smog veil
16492,1760,ai
16493,3297,march
16494,5332,k
16495,4154,uncle howie
16496,8382,sonic boom
16497,8081,domino
16498,3295,throwing music
16499,6629,ubiquity
16500,5019,jetset
16501,3019,staubgold
16502,6537,red buttons
16503,7758,my pal god
16504,4153,v2
16505,7759,soft abuse
16506,3982,new west
16507,6330,hush
16508,6079,!k7
16509,7756,versity
16510,671,astralwerks
16511,2555,lovitt
16512,3422,shout! factory
16513,3636,def jam
16514,3277,room40
16515,7030,earsugar
16516,8531,chocolate ind.
16517,6916,birdman
16518,2393,wide hive
16519,5219,skin graft
16520,3981,anti-
16521,3289,telegraph
16522,6915,enja
16523,6915,justin time
16524,191,fat cat
16525,6096,17 reasons
16526,6817,rainbow quartz
16527,7888,maverick
16528,4961,interscope
16529,3194,startime
16530,2554,rune grammofon
16531,397,drag city
16532,1109,locust
16533,7570,spirit of orr
16534,3205,narnack
16535,3294,look
16536,6479,columbia
16537,6479,npg
16538,8773,tomlab
16539,7755,amish
16540,6913,xl
16541,11710,sublime frequencies
16542,6703,six degrees
16543,4825,gsl
