,reviewid,artist
14900,3738,har mar superstar
14901,3445,giant sand
14902,6927,chris richards
14903,3621,george
14904,5325,minus the bear
14905,2952,the faint
14906,3321,the foreign exchange
14907,4623,mike ladd
14908,2905,gene estribou
14909,2905,jean-paul pickens
14910,2053,various artists
14911,7891,various artists
14912,3121,fly pan am
14913,3320,fingathing
14914,4673,landing
14915,8633,paul westerberg
14916,6651,radio 4
14917,452,arcade fire
14918,8430,caetano veloso
14919,1779,the citizens
14920,5606,moving units
14921,767,the black keys
14922,3651,guitar wolf
14923,1778,charmparticles
14924,1127,by the end of tonight
14925,6926,rise against
14926,2052,various artists
14927,8268,terrestre
14928,5714,nina nastasia
14929,2570,diplo
14930,3650,rachel goswell
14931,2346,dizzee rascal
14932,3991,homelife
14933,3967,keith hudson
14934,8780,white magic
14935,2910,endochine
14936,6924,omar rodriguez-lpez
14937,7626,supergrass
14938,665,tim berne
14939,5320,the minus 5
14940,1777,communiqu
14941,3646,the good life
14942,8212,twilight singers
14943,6648,radian
14944,1126,beep beep
14945,1292,capitol k
14946,4271,joan of arc
14947,1776,crime
14948,4689,lanterna
14949,451,aeroc
14950,5699,nagisa ni te
14951,1774,castanets
14952,2509,drive-by truckers
14953,6551,pigeon funk
14954,450,keren ann
14955,8643,whirlwind heat
14956,737,bjrk
14957,4771,the libertines
14958,7777,sixtoo
14959,1773,crown city rockers
14960,2650,steve earle
14961,1,aberfeldy
14962,5280,migala
14963,4679,mark lanegan
14964,4818,little wings
14965,3990,hope of the states
14966,3243,fugazi
14967,6098,oakley hall
14968,4112,the (international) noise conspiracy
14969,2366,dj krush
14970,6459,the presidents of the united states of america
14971,6486,the prodigy
14972,3027,morton feldman
14973,7536,ken stringfellow
14974,8589,mike watt
14975,6550,the paper chase
14976,5467,mouse on mars
14977,8266,talking heads
14978,2789,engine down
14979,387,aveo
14980,8535,vietnam
14981,4458,the kinks
14982,3599,guided by voices
14983,2567,dill
14984,7088,the shaggs
14985,5419,the mooney suzuki
14986,11716,datsuns
14987,1515,clinic
14988,8909,yellow swans
14989,8398,the vandermark five
14990,8842,richard youngs
14991,1124,a band of bees
14992,6921,razorlight
14993,6922,reigning sound
14994,802,the blithe sons
14995,8779,takashi wada
14996,8512,velvet crush
14997,3854,the hidden cameras
14998,5605,masta killa
14999,11807,pidgeon
15000,8166,tristeza
15001,5305,ming + fs
15002,6547,prince po
15003,3975,the homosexuals
15004,3319,dan friel
15005,3234,john frusciante
15006,3631,guapo
15007,5978,various artists
15008,3989,half cousin
15009,8265,tin hat trio
15010,2908,esmerine
15011,7776,spalding rockwell
15012,11859,venetian snares
15013,6789,rilo kiley
15014,2907,the earlies
15015,5747,neotropic
15016,4156,i am x
15017,978,bruces
15018,8264,tilly and the wall
15019,7775,sonic liberation front
15020,1123,brand nubian
15021,6820,the rogers sisters
15022,8515,viktor vaughn
15023,3647,gang gang dance
15024,4583,konk
15025,7773,sons and daughters
15026,3794,hecker
15027,2569,death comet crew
15028,6097,octet
15029,4041,i am the world trade center
15030,5604,masta ace
15031,4581,keane
15032,8657,jim white
15033,4582,felix kubin
15034,6546,passage
15035,1931,various artists
15036,3318,fripp & eno
15037,7103,shearwater
15038,8534,volebeats
15039,2051,various artists
15040,7405,sparta
15041,2568,dna
15042,1772,consequence
15043,7772,slowblow
15044,3875,hint hint
15045,6919,rogue wave
15046,8088,amon tobin
15047,5603,meow meow
15048,5966,old 97's
15049,8404,john vanderslice
15050,3381,galaxie 500
15051,522,bad religion
15052,5602,mystic chords of memory
15053,3988,doug hilsinger
15054,3988,caroleen beatty
15055,7593,the sunshine fix
15056,8959,the zombies
15057,4422,david kilgour
15058,1636,the court & spark
15059,5601,moco
15060,6849,fennesz
15061,6849,keith rowe
15062,1563,comets on fire
15063,3316,the futureheads
15064,7770,shrimp boat
15065,7769,erick sermon
15066,8910,d. yellow swans
15067,8882,monk hughes & the outer realm
15068,3644,davd garza
15069,3645,the good life
15070,8950,tom z
15071,8950,gilberto assis
15072,5599,the mae shi
15073,4450,kings of convenience
15074,6969,sahara hotnights
15075,3643,michael gordon
15076,5598,murcof
15077,8778,the waxwings
15078,6914,ratatat
15079,4457,the kinks
15080,2050,various artists
15081,7935,tangiers
15082,2550,dolorean
15083,11784,mount eerie
15084,4580,korekyojin
15085,1032,busdriver
15086,5903,neurosis
15087,2527,matthew dear
15088,152,oren ambarchi
15089,7579,sunn o)))
15090,5534,my morning jacket
15091,5593,juana molina
15092,6813,rocket from the crypt
15093,529,badly drawn boy
15094,1855,various artists
15095,3640,gravenhurst
15096,7252,slum village
15097,11701,vic chesnutt
15098,4861,los amigos invisibles
15099,2566,dr. mix and the remix
15100,3978,peggy honeywell
15101,3153,for stars
15102,11693,battles
15103,7513,sufjan stevens
15104,8556,wagon christ
15105,3237,fuck
15106,6545,pink grease
15107,8130,tram
15108,3892,the hives
15109,1571,the concretes
15110,7472,stars
15111,928,the brian jonestown massacre
15112,5853,now it's overhead
15113,8000,they might be giants
15114,910,glenn branca
15115,1771,the comas
15116,859,boom bip
15117,4155,icy demons
15118,2418,tanya donelly
15119,6834,the roots
15120,1734,charalambides
15121,8958,don zientara
15122,448,john adams
15123,6738,lou reed
15124,11671,belle and sebastian
15125,3272,the fiery furnaces
15126,3314,feist
15127,1117,blackout beach
15128,7768,skalpel
15129,5902,nice device
15130,3891,the hives
15131,6544,paik
15132,1116,eszter balint
15133,6395,the polyphonic spree
15134,7767,shocking pinks
15135,2342,the divine comedy
15136,3639,the girls
15137,3451,bebel gilberto
15138,3823,hepcat
15139,2976,the fall
15140,2699,einstrzende neubauten
15141,6665,radioinactive
15142,6665,antimc
15143,449,ataxia
15144,8263,thee shams
15145,549,various artists
15146,710,biosphere
15147,7766,jesse sykes & the sweet hereafter
15148,2020,various artists
15149,1770,tom carter
15150,101,the album leaf
15151,8261,two gallants
15152,8877,susumu yokota
15153,1726,the chinese stars
15154,8777,eberhard weber
15155,4579,the killers
15156,2049,various artists
15157,4307,simon joyner
15158,7765,the silent league
15159,6917,max richter
15160,11735,emperor x
15161,3584,david grubbs
15162,7764,ron sexsmith
15163,3805,the helio sequence
15164,11774,jens lekman
15165,1115,bumblebeez 81
15166,7167,thee silver mountain reveries
15167,6033,orbital
15168,11685,broken spindles
15169,8533,verdure
15170,2565,doseone
15171,3986,headset
15172,3987,hymie's basement
15173,1351,catheters
15174,2564,doctor rockit
15175,6542,the plastic constellations
15176,11746,the free design
15177,3313,faun fables
15178,4463,kinski
15179,5102,marah
15180,3300,food for animals
15181,6133,pan american
15182,447,asobi seksu
15183,2562,despistado
15184,5592,mighty casey
15185,402,azure ray
15186,1645,graham coxon
15187,8680,wilco
15188,219,apes
15189,5901,neptune
15190,7991,the thermals
15191,7201,six organs of admittance
15192,751,black dice
15193,3983,hair police
15194,1768,controller.controller
15195,1114,arthur brown
15196,2558,vladislav delay
15197,5900,namelessnumberheadman
15198,2535,dirty projectors
15199,7206,six parts seven
15200,2376,dj shadow
15201,8260,trouble with sweeney
15202,5832,non phixion
15203,2538,dave douglas
15204,8532,the veils
15205,8072,tindersticks
15206,1305,the cardigans
15207,4340,junior boys
15208,608,beastie boys
15209,3427,lisa gerrard
15210,3427,patrick cassidy
15211,3776,hayden
15212,7763,secret chiefs 3
15213,446,automato
15214,2747,elf power
15215,11745,fe-mail
15216,2296,detachment kit
15217,8776,wonderful
15218,444,athlete
15219,6541,pipi skid
15220,8227,two lone swordsmen
15221,4344,john wilkes booze
15222,8383,ultramagnetic mc's
15223,5898,a.c. newman
15224,4966,the like young
15225,6958,sharkey
15226,5899,natural dreamers
15227,11675,bjrk
15228,352,auburn lull
15229,3512,gomez
15230,4805,arto lindsay
15231,7927,tanakh
15232,1767,chicago underground trio
15233,1764,!!!
15234,1112,philippe besombes
15235,1113,br. danielson
15236,8496,voodoo child
15237,7348,sonic youth
15238,11677,boredoms
15239,2048,au
15240,2048,reynols
15241,2048,erdem helvacioglu
15242,2048,chris delaurenti
15243,2048,matmos
15244,2557,delays
15245,4681,jon langford
15246,2003,various artists
15247,2763,eltro
15248,442,jason anderson
15249,6538,the ponys
15250,2906,andre ethier
15251,7276,patti smith
15252,23,acid mothers temple
15253,2556,disco inferno
15254,3759,pj harvey
15255,1110,thomas brinkmann
15256,11849,throbbing gristle
15257,5590,maritime
15258,8259,tahiti 80
15259,1309,the caribbean
15260,2445,nick drake
15261,4962,les georges leningrad
15262,6264,joel rl phelps
15263,6264,the downer trio
15264,5186,mclusky
15265,5587,minus story
15266,6912,romanowski
15267,5586,martinis
15268,11742,sage francis
15269,437,the advantage
15270,8258,terror at the opera
15271,439,apsci
15272,3638,girlsareshort
15273,1993,various artists
15274,2131,daedelus
15275,4578,matt & bubba kadane
15276,3030,felix da housecat
15277,6216,pedro the lion
15278,7566,summer hymns
15279,4576,justus khncke
15280,2999,jay farrar
15281,7057,the secret machines
15282,1751,current 93
15283,5437,morrissey
15284,6535,paco
15285,7762,paul schneider
15286,11750,diamanda gals
15287,8381,the unicorns
15288,214,antibalas afrobeat orchestra
15289,569,syd barrett
15290,6139,pan sonic
15291,2518,danger mouse
15292,204,the anomoanon
15293,6805,the robot ate me
15294,3131,fog
15295,6273,phoenix
15296,7533,the streets
15297,6798,rjd2
15298,3233,john frusciante
15299,3266,frog eyes
15300,2344,division of laura lee
15301,1761,charlemagne
15302,8775,wiley
15303,1676,david cross
15304,5585,sachiko m
15305,5585,otomo yoshihide
15306,5585,toshimaru nakamura
15307,2547,descendents
15308,1738,colder
15309,6815,rocket from the tombs
15310,1760,claro intelecto
15311,3297,fancey
15312,5332,mirah
15313,4154,ill bill
15314,8382,united state of electronica
15315,8081,to rococo rot
15316,3295,50footwave
15317,6629,quantic
15318,5019,macha
15319,3019,faust
15320,3019,dlek
15321,6537,petracovich
15322,7758,s prcss
15323,4153,icarus line
15324,7759,the skygreen leopards
15325,3982,patterson hood
15326,6330,the places
15327,6079,erlend ye
15328,7756,surferosa
15329,671,the beta band
15330,2555,decahedron
15331,3422,bobbie gentry
15332,3636,ghostface
15333,3277,frost
15334,7030,schneider tm
15335,8531,vast aire
15336,6916,tom recchion
15337,2393,dj zeph
15338,5219,melt-banana
15339,3981,jolie holland
15340,3289,finishing school
15341,6915,josh roseman
15342,191,animal collective
15343,6096,on the speakers
15344,6817,rockfour
15345,7888,various artists
15346,4961,loretta lynn
15347,3194,french kicks
15348,2554,deathprod
15349,397,azita
15350,1109,born heller
15351,7570,sunburned hand of the man
15352,3205,friends of dean martinez
15353,3294,foreign legion
15354,6479,prince
15355,8773,patrick wolf
15356,7755,p.g. six
15357,6913,ratatat
15358,11710,various artists
15359,6703,the real tuesday weld
15360,4825,the locust
15361,838,boards of canada
15362,1740,john chantler
15363,7753,superpitcher
15364,3375,gaji
15365,8772,world standard
15366,8772,wechsel garland
15367,3293,fembots
15368,2903,eagles of death metal
15369,7752,seachange
15370,4648,lali puna
15371,5897,noxagt
15372,8257,craig taborn
15373,4752,les savy fav
15374,11795,shuggie otis
15375,1758,currituck co.
15376,1108,bigger lovers
15377,6095,onelinedrawing
15378,5584,angel molina
15379,2552,the double
15380,8530,vera cruise
15381,2551,dj signify
15382,440,architecture in helsinki
15383,5583,mochipet
15384,8661,keith fullerton whitman
15385,5972,old time relijun
15386,1107,broken family band
15387,7999,they might be giants
15388,435,abstrackt keal agram
15389,8528,vetiver
15390,11840,simple minds
15391,8226,two lone swordsmen
15392,607,beastie boys
15393,1106,bing ji ling
15394,3290,jason forrest
15395,539,bambi molesters
15396,1873,various artists
15397,4857,mary lou lord
15398,5506,mm
15399,4178,yesterdays new quintet
15400,4575,kat cosm
15401,4171,adem
15402,2042,various artists
15403,5895,the narrator
15404,434,roy ayers
15405,2500,bob dylan
15406,807,blonde redhead
15407,3980,hu vibrational
15408,8429,caetano veloso
15409,5331,mirah
15410,5331,black cat orchestra
15411,431,ahleuchatistas
15412,142,aluminium group
15413,8618,weird war
15414,577,william basinski
15415,5954,of montreal
15416,4553,ben kweller
15417,7749,sound providers
15418,6094,organum
15419,6094,z'ev
15420,174,amps for christ
15421,8117,tortoise
15422,3979,heldon
15423,8957,tom zacharias
15424,8441,venetian snares
15425,3184,freakwater
15426,1104,blockhead
15427,750,black dice
15428,7890,various artists
15429,8907,young gunz
15430,5363,modest mouse
15431,5582,nellie mckay
15432,6093,the one am radio
15433,7748,skywave
15434,7746,skeletons
15435,1227,john cale
15436,2268,the delgados
15437,8745,shannon wright
15438,1063,david byrne
15439,1082,black forest/black sea
15440,7304,snow patrol
15441,3036,fennesz
15442,8527,vcr
15443,1392,cex
15444,1103,blanche
15445,1442,chicks on speed
15446,430,azeem
15447,430,variable unit
15448,976,james brown
15449,3635,goodie mob
15450,4215,jawbreaker
15451,8256,trapist
15452,8771,the wind-up bird
15453,5362,modest mouse
15454,3553,grant lee buffalo
15455,6737,john cale
15456,6737,nico
15457,6737,lou reed
15458,4574,kinky
15459,7745,sluta leta
15460,4127,iron & wine
15461,4076,ill lit
15462,2549,desert sessions
15463,1233,calexico
15464,1102,baby blak
15465,2546,descendents
15466,5579,madvillain
15467,5749,n.e.r.d.
15468,7744,skyphone
15469,11802,piano magic
15470,8770,wesley willis
15471,1075,the bad plus
15472,3976,the hold steady
15473,4642,laika
15474,4959,lucero
15475,8769,westside connection
15476,5894,no. 9
15477,765,the black heart procession
15478,765,solbakken
15479,702,bonnie prince billy
15480,336,ativin
15481,429,art bears
15482,5578,brad mehldau
15483,7743,the smiths
15484,6092,on!air!library!
15485,2886,eyedea & abilities
15486,954,broken social scene
15487,1386,cerberus shoal
15488,5893,joanna newsom
15489,4573,king creosote
15490,8906,tatsuya yoshida
15491,8906,satoko fujii
15492,436,abstrackt keal agram
15493,11782,ian matthews
15494,2221,deadbeat
15495,7512,sufjan stevens
15496,548,devendra banhart
15497,2039,various artists
15498,5514,murs
15499,4863,los halos
15500,4152,vijay iyer
15501,4152,mike ladd
15502,2293,destroyer
15503,8526,elizabeth anka vajagic
15504,4497,knifehandchop
15505,5572,madrugada
15506,1545,ornette coleman
15507,2544,dios
15508,8524,laura veirs
15509,426,antena
15510,7153,sigur rs
15511,7740,scissor sisters
15512,1756,cocorosie
15513,5892,the necks
15514,7741,candi staton
15515,7739,regina spektor
15516,4958,loop orchestra
15517,2253,deerhoof
15518,5544,mindflayer
15519,8686,willard grant conspiracy
15520,4343,michael johnson
15521,7963,telefon tel aviv
15522,3279,franz ferdinand
15523,7737,sankofa
15524,5571,mils
15525,5866,numbers
15526,6532,parts & labor
15527,8197,tv on the radio
15528,2242,the decemberists
15529,4572,kill me tomorrow
15530,8513,vaz
15531,1755,cee-lo green
15532,8491,the von bondies
15533,6189,pas/cal
15534,8139,trans am
15535,5889,norfolk & western
15536,797,kevin blechdom
15537,614,beauty pill
15538,99,damon albarn
15539,11727,echo and the bunnymen
15540,5977,will oldham
15541,8255,martina topley-bird
15542,6463,preston school of industry
15543,5888,b.j. nilsen
15544,7450,squarepusher
15545,5569,ennio morricone
15546,11703,the coral
15547,6162,papa m
15548,5568,biz markie
15549,4744,sondre lerche
15550,203,the anomoanon
15551,5272,the microphones
15552,2189,greg davis
15553,2542,dj koze
15554,2541,del tha funkee homosapien
15555,1457,chromatics
15556,4150,i love you but i've chosen darkness
15557,6356,+/-
15558,8523,"volcano, i'm still excited!!"
15559,4765,liars
15560,7734,susanna and the magical orchestra
15561,5073,manic street preachers
15562,5169,rob mazurek
15563,1754,chromeo
15564,5567,mountaineers
15565,2989,fantmas
15566,378,the autumn defense
15567,8767,kanye west
15568,8522,valley of the giants
15569,2038,various artists
15570,3288,henry flynt
15571,3288,the insurrections
15572,2452,the dresden dolls
15573,1753,the cansecos
15574,3089,funkadelic
15575,7938,tape
15576,4149,isan
15577,8254,20 miles
15578,8023,tobias thomas
15579,1021,paul burch
15580,953,broken social scene
15581,8826,xiu xiu
15582,6908,arthur russell
